N	nu_0	J	eta_n	phi_pack	ftype	n_steps	dt	n_save	update_nn	fanisotropy	max_dist	date_string	filename
100	0.01	0.1	2	1	2	10000	0.005	50	 	1	0	2015,08,08,06,16,17	sphere_data_analysis_2015-08-08_06-16-17.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	1	0	2015,08,08,06,19,26	sphere_data_analysis_2015-08-08_06-19-26.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,06,22,25	sphere_data_analysis_2015-08-08_06-22-25.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,06,25,11	sphere_data_analysis_2015-08-08_06-25-11.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,06,28,17	sphere_data_analysis_2015-08-08_06-28-17.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,08,06,31,15	sphere_data_analysis_2015-08-08_06-31-15.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,08,06,34,20	sphere_data_analysis_2015-08-08_06-34-20.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	1	3	2015,08,08,06,37,22	sphere_data_analysis_2015-08-08_06-37-22.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,08,06,40,25	sphere_data_analysis_2015-08-08_06-40-25.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,08,06,43,32	sphere_data_analysis_2015-08-08_06-43-32.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	0	2015,08,08,06,46,23	sphere_data_analysis_2015-08-08_06-46-23.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,06,49,11	sphere_data_analysis_2015-08-08_06-49-11.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,06,52,18	sphere_data_analysis_2015-08-08_06-52-18.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,06,55,28	sphere_data_analysis_2015-08-08_06-55-28.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,08,06,58,39	sphere_data_analysis_2015-08-08_06-58-39.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,08,07,01,49	sphere_data_analysis_2015-08-08_07-01-49.p
100	0.01	0.1	2	1	2	10000	0.005	50	 	2	3	2015,08,08,07,04,59	sphere_data_analysis_2015-08-08_07-04-59.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,07,07,55	sphere_data_analysis_2015-08-08_07-07-55.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,07,10,41	sphere_data_analysis_2015-08-08_07-10-41.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,07,13,52	sphere_data_analysis_2015-08-08_07-13-52.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,07,17,03	sphere_data_analysis_2015-08-08_07-17-03.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,07,20,11	sphere_data_analysis_2015-08-08_07-20-11.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,07,23,20	sphere_data_analysis_2015-08-08_07-23-20.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,07,26,26	sphere_data_analysis_2015-08-08_07-26-26.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,07,29,34	sphere_data_analysis_2015-08-08_07-29-34.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,07,32,44	sphere_data_analysis_2015-08-08_07-32-44.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,07,35,31	sphere_data_analysis_2015-08-08_07-35-31.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,07,38,40	sphere_data_analysis_2015-08-08_07-38-40.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,07,41,51	sphere_data_analysis_2015-08-08_07-41-51.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,07,45,01	sphere_data_analysis_2015-08-08_07-45-01.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,07,48,07	sphere_data_analysis_2015-08-08_07-48-07.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,07,51,15	sphere_data_analysis_2015-08-08_07-51-15.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,08,07,54,01	sphere_data_analysis_2015-08-08_07-54-01.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,08,07,57,11	sphere_data_analysis_2015-08-08_07-57-11.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	1	3	2015,08,08,08,00,17	sphere_data_analysis_2015-08-08_08-00-17.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,08,08,03,09	sphere_data_analysis_2015-08-08_08-03-09.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,08,08,06,17	sphere_data_analysis_2015-08-08_08-06-17.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	0	2015,08,08,08,09,25	sphere_data_analysis_2015-08-08_08-09-25.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,08,08,12,32	sphere_data_analysis_2015-08-08_08-12-32.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,08,08,15,40	sphere_data_analysis_2015-08-08_08-15-40.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,08,08,18,50	sphere_data_analysis_2015-08-08_08-18-50.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,08,08,22,00	sphere_data_analysis_2015-08-08_08-22-00.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,08,08,24,46	sphere_data_analysis_2015-08-08_08-24-46.p
100	0.01	0.2	0.5	1	2	10000	0.005	50	 	2	3	2015,08,08,08,27,57	sphere_data_analysis_2015-08-08_08-27-57.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,08,08,31,08	sphere_data_analysis_2015-08-08_08-31-08.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,08,08,34,18	sphere_data_analysis_2015-08-08_08-34-18.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	0	2015,08,08,08,37,22	sphere_data_analysis_2015-08-08_08-37-22.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,08,40,28	sphere_data_analysis_2015-08-08_08-40-28.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,08,43,31	sphere_data_analysis_2015-08-08_08-43-31.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,08,46,41	sphere_data_analysis_2015-08-08_08-46-41.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,08,08,49,46	sphere_data_analysis_2015-08-08_08-49-46.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,08,08,52,50	sphere_data_analysis_2015-08-08_08-52-50.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	0.5	3	2015,08,08,08,55,59	sphere_data_analysis_2015-08-08_08-55-59.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,08,08,59,07	sphere_data_analysis_2015-08-08_08-59-07.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,08,09,02,18	sphere_data_analysis_2015-08-08_09-02-18.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	0	2015,08,08,09,05,27	sphere_data_analysis_2015-08-08_09-05-27.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,08,09,08,31	sphere_data_analysis_2015-08-08_09-08-31.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,08,09,11,20	sphere_data_analysis_2015-08-08_09-11-20.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	2.5	2015,08,08,09,14,30	sphere_data_analysis_2015-08-08_09-14-30.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,08,09,17,35	sphere_data_analysis_2015-08-08_09-17-35.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,08,09,20,44	sphere_data_analysis_2015-08-08_09-20-44.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	1	3	2015,08,08,09,23,48	sphere_data_analysis_2015-08-08_09-23-48.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,08,09,26,35	sphere_data_analysis_2015-08-08_09-26-35.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,08,09,29,21	sphere_data_analysis_2015-08-08_09-29-21.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	0	2015,08,08,09,32,06	sphere_data_analysis_2015-08-08_09-32-06.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,08,09,34,52	sphere_data_analysis_2015-08-08_09-34-52.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,08,09,38,02	sphere_data_analysis_2015-08-08_09-38-02.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	2.5	2015,08,08,09,41,09	sphere_data_analysis_2015-08-08_09-41-09.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,08,09,44,01	sphere_data_analysis_2015-08-08_09-44-01.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,08,09,46,47	sphere_data_analysis_2015-08-08_09-46-47.p
100	0.01	0.2	1	1	2	10000	0.005	50	 	2	3	2015,08,08,09,49,56	sphere_data_analysis_2015-08-08_09-49-56.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,08,09,53,04	sphere_data_analysis_2015-08-08_09-53-04.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,08,09,55,50	sphere_data_analysis_2015-08-08_09-55-50.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	0	2015,08,08,09,58,50	sphere_data_analysis_2015-08-08_09-58-50.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,10,01,57	sphere_data_analysis_2015-08-08_10-01-57.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,10,05,07	sphere_data_analysis_2015-08-08_10-05-07.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,10,08,05	sphere_data_analysis_2015-08-08_10-08-05.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,08,10,11,07	sphere_data_analysis_2015-08-08_10-11-07.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,08,10,14,07	sphere_data_analysis_2015-08-08_10-14-07.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	0.5	3	2015,08,08,10,17,11	sphere_data_analysis_2015-08-08_10-17-11.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,08,10,20,08	sphere_data_analysis_2015-08-08_10-20-08.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,08,10,22,54	sphere_data_analysis_2015-08-08_10-22-54.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	0	2015,08,08,10,25,40	sphere_data_analysis_2015-08-08_10-25-40.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,10,28,44	sphere_data_analysis_2015-08-08_10-28-44.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,10,31,52	sphere_data_analysis_2015-08-08_10-31-52.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,10,34,52	sphere_data_analysis_2015-08-08_10-34-52.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,08,10,37,59	sphere_data_analysis_2015-08-08_10-37-59.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,08,10,40,45	sphere_data_analysis_2015-08-08_10-40-45.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	1	3	2015,08,08,10,43,52	sphere_data_analysis_2015-08-08_10-43-52.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,08,10,46,37	sphere_data_analysis_2015-08-08_10-46-37.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,08,10,49,43	sphere_data_analysis_2015-08-08_10-49-43.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	0	2015,08,08,10,52,40	sphere_data_analysis_2015-08-08_10-52-40.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,10,55,36	sphere_data_analysis_2015-08-08_10-55-36.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,10,58,41	sphere_data_analysis_2015-08-08_10-58-41.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,11,01,39	sphere_data_analysis_2015-08-08_11-01-39.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,08,11,04,25	sphere_data_analysis_2015-08-08_11-04-25.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,08,11,07,27	sphere_data_analysis_2015-08-08_11-07-27.p
100	0.01	0.2	2	1	2	10000	0.005	50	 	2	3	2015,08,08,11,10,33	sphere_data_analysis_2015-08-08_11-10-33.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,11,13,42	sphere_data_analysis_2015-08-08_11-13-42.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,11,16,28	sphere_data_analysis_2015-08-08_11-16-28.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,11,19,31	sphere_data_analysis_2015-08-08_11-19-31.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,11,22,17	sphere_data_analysis_2015-08-08_11-22-17.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,11,25,03	sphere_data_analysis_2015-08-08_11-25-03.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,11,28,11	sphere_data_analysis_2015-08-08_11-28-11.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,11,30,57	sphere_data_analysis_2015-08-08_11-30-57.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,11,33,43	sphere_data_analysis_2015-08-08_11-33-43.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,11,36,52	sphere_data_analysis_2015-08-08_11-36-52.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,11,40,00	sphere_data_analysis_2015-08-08_11-40-00.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,11,42,45	sphere_data_analysis_2015-08-08_11-42-45.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,11,45,37	sphere_data_analysis_2015-08-08_11-45-37.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,11,48,22	sphere_data_analysis_2015-08-08_11-48-22.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,11,51,32	sphere_data_analysis_2015-08-08_11-51-32.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,11,54,33	sphere_data_analysis_2015-08-08_11-54-33.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,08,11,57,24	sphere_data_analysis_2015-08-08_11-57-24.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,08,12,00,23	sphere_data_analysis_2015-08-08_12-00-23.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	1	3	2015,08,08,12,03,33	sphere_data_analysis_2015-08-08_12-03-33.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,08,12,06,19	sphere_data_analysis_2015-08-08_12-06-19.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,08,12,09,05	sphere_data_analysis_2015-08-08_12-09-05.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	0	2015,08,08,12,12,03	sphere_data_analysis_2015-08-08_12-12-03.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,08,12,15,13	sphere_data_analysis_2015-08-08_12-15-13.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,08,12,18,17	sphere_data_analysis_2015-08-08_12-18-17.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	2.5	2015,08,08,12,21,02	sphere_data_analysis_2015-08-08_12-21-02.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,08,12,23,48	sphere_data_analysis_2015-08-08_12-23-48.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,08,12,26,53	sphere_data_analysis_2015-08-08_12-26-53.p
100	0.01	0.4	0.5	1	2	10000	0.005	50	 	2	3	2015,08,08,12,29,49	sphere_data_analysis_2015-08-08_12-29-49.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,08,12,32,34	sphere_data_analysis_2015-08-08_12-32-34.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,08,12,35,22	sphere_data_analysis_2015-08-08_12-35-22.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	0	2015,08,08,12,38,08	sphere_data_analysis_2015-08-08_12-38-08.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,12,40,54	sphere_data_analysis_2015-08-08_12-40-54.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,12,43,47	sphere_data_analysis_2015-08-08_12-43-47.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,12,46,33	sphere_data_analysis_2015-08-08_12-46-33.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,08,12,49,39	sphere_data_analysis_2015-08-08_12-49-39.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,08,12,52,25	sphere_data_analysis_2015-08-08_12-52-25.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	0.5	3	2015,08,08,12,55,11	sphere_data_analysis_2015-08-08_12-55-11.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,08,12,58,03	sphere_data_analysis_2015-08-08_12-58-03.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,08,13,00,54	sphere_data_analysis_2015-08-08_13-00-54.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	0	2015,08,08,13,03,39	sphere_data_analysis_2015-08-08_13-03-39.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,08,13,06,25	sphere_data_analysis_2015-08-08_13-06-25.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,08,13,09,10	sphere_data_analysis_2015-08-08_13-09-10.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	2.5	2015,08,08,13,12,07	sphere_data_analysis_2015-08-08_13-12-07.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,08,13,14,53	sphere_data_analysis_2015-08-08_13-14-53.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,08,13,17,39	sphere_data_analysis_2015-08-08_13-17-39.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	1	3	2015,08,08,13,20,43	sphere_data_analysis_2015-08-08_13-20-43.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,08,13,23,39	sphere_data_analysis_2015-08-08_13-23-39.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,08,13,26,45	sphere_data_analysis_2015-08-08_13-26-45.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	0	2015,08,08,13,29,40	sphere_data_analysis_2015-08-08_13-29-40.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,08,13,32,33	sphere_data_analysis_2015-08-08_13-32-33.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,08,13,35,19	sphere_data_analysis_2015-08-08_13-35-19.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	2.5	2015,08,08,13,38,05	sphere_data_analysis_2015-08-08_13-38-05.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	3	2015,08,08,13,40,51	sphere_data_analysis_2015-08-08_13-40-51.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	3	2015,08,08,13,43,37	sphere_data_analysis_2015-08-08_13-43-37.p
100	0.01	0.4	1	1	2	10000	0.005	50	 	2	3	2015,08,08,13,46,46	sphere_data_analysis_2015-08-08_13-46-46.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	0	2015,08,08,13,49,35	sphere_data_analysis_2015-08-08_13-49-35.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	0	2015,08,08,13,52,21	sphere_data_analysis_2015-08-08_13-52-21.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	0	2015,08,08,13,55,07	sphere_data_analysis_2015-08-08_13-55-07.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,13,57,52	sphere_data_analysis_2015-08-08_13-57-52.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,14,00,38	sphere_data_analysis_2015-08-08_14-00-38.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,14,03,45	sphere_data_analysis_2015-08-08_14-03-45.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	3	2015,08,08,14,06,55	sphere_data_analysis_2015-08-08_14-06-55.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	3	2015,08,08,14,09,41	sphere_data_analysis_2015-08-08_14-09-41.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	0.5	3	2015,08,08,14,12,27	sphere_data_analysis_2015-08-08_14-12-27.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	0	2015,08,08,14,15,13	sphere_data_analysis_2015-08-08_14-15-13.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	0	2015,08,08,14,18,00	sphere_data_analysis_2015-08-08_14-18-00.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	0	2015,08,08,14,20,46	sphere_data_analysis_2015-08-08_14-20-46.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,14,23,32	sphere_data_analysis_2015-08-08_14-23-32.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,14,26,19	sphere_data_analysis_2015-08-08_14-26-19.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	2.5	2015,08,08,14,29,16	sphere_data_analysis_2015-08-08_14-29-16.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	3	2015,08,08,14,32,03	sphere_data_analysis_2015-08-08_14-32-03.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	3	2015,08,08,14,34,49	sphere_data_analysis_2015-08-08_14-34-49.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	1	3	2015,08,08,14,37,36	sphere_data_analysis_2015-08-08_14-37-36.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	0	2015,08,08,14,40,22	sphere_data_analysis_2015-08-08_14-40-22.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	0	2015,08,08,14,43,08	sphere_data_analysis_2015-08-08_14-43-08.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	0	2015,08,08,14,45,55	sphere_data_analysis_2015-08-08_14-45-55.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,14,49,01	sphere_data_analysis_2015-08-08_14-49-01.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,14,51,47	sphere_data_analysis_2015-08-08_14-51-47.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	2.5	2015,08,08,14,54,33	sphere_data_analysis_2015-08-08_14-54-33.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	3	2015,08,08,14,57,19	sphere_data_analysis_2015-08-08_14-57-19.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	3	2015,08,08,15,00,05	sphere_data_analysis_2015-08-08_15-00-05.p
100	0.01	0.4	2	1	2	10000	0.005	50	 	2	3	2015,08,08,15,02,58	sphere_data_analysis_2015-08-08_15-02-58.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,15,05,44	sphere_data_analysis_2015-08-08_15-05-44.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,15,08,31	sphere_data_analysis_2015-08-08_15-08-31.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	0	2015,08,08,15,11,20	sphere_data_analysis_2015-08-08_15-11-20.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,15,14,07	sphere_data_analysis_2015-08-08_15-14-07.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,15,16,52	sphere_data_analysis_2015-08-08_15-16-52.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	2.5	2015,08,08,15,19,38	sphere_data_analysis_2015-08-08_15-19-38.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,15,22,24	sphere_data_analysis_2015-08-08_15-22-24.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,15,25,11	sphere_data_analysis_2015-08-08_15-25-11.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	0.5	3	2015,08,08,15,27,57	sphere_data_analysis_2015-08-08_15-27-57.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,15,30,59	sphere_data_analysis_2015-08-08_15-30-59.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,15,33,45	sphere_data_analysis_2015-08-08_15-33-45.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	1	0	2015,08,08,15,36,52	sphere_data_analysis_2015-08-08_15-36-52.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,15,39,38	sphere_data_analysis_2015-08-08_15-39-38.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,15,42,24	sphere_data_analysis_2015-08-08_15-42-24.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	1	2.5	2015,08,08,15,45,24	sphere_data_analysis_2015-08-08_15-45-24.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	1	3	2015,08,08,15,48,31	sphere_data_analysis_2015-08-08_15-48-31.p
100	0.01	0.5	0.5	1	2	10000	0.005	50	 	1	3	2015,08,08,15,51,17	sphere_data_analysis_2015-08-08_15-51-17.p
